,date,03668_FD_STRAHL,03668_FG_STRAHL,03668_SD_STRAHL,05792_FD_STRAHL,05792_FG_STRAHL,05792_SD_STRAHL
0,2015-01-01,188.0,188.0,0.0,0.0,694.0,8.4
1,2015-01-02,76.0,76.0,0.0,0.0,383.0,2.8
2,2015-01-03,108.0,108.0,0.0,0.0,343.0,1.2
3,2015-01-04,232.0,233.0,0.0,0.0,252.0,0.0
4,2015-01-05,157.0,485.0,6.2,0.0,591.0,2.9
5,2015-01-06,213.0,544.0,5.5,0.0,748.0,7.7
6,2015-01-07,111.0,111.0,0.0,0.0,749.0,7.0
7,2015-01-08,132.0,132.0,0.0,0.0,376.0,0.6
8,2015-01-09,73.0,73.0,0.0,0.0,214.0,0.0
9,2015-01-10,183.0,192.0,0.3,0.0,651.0,6.7
10,2015-01-11,234.0,272.0,1.2,0.0,288.0,0.1
11,2015-01-12,79.0,79.0,0.0,0.0,446.0,1.7
12,2015-01-13,105.0,555.0,8.1,0.0,792.0,8.4
13,2015-01-14,198.0,200.0,0.1,0.0,229.0,0.1
14,2015-01-15,150.0,150.0,0.0,0.0,338.0,2.0
15,2015-01-16,247.0,271.0,0.6,0.0,454.0,3.0
16,2015-01-17,147.0,147.0,0.0,0.0,323.0,0.0
17,2015-01-18,266.0,465.0,4.2,0.0,860.0,8.7
18,2015-01-19,291.0,342.0,1.3,0.0,762.0,7.9
19,2015-01-20,180.0,180.0,0.0,0.0,623.0,2.3
20,2015-01-21,153.0,153.0,0.0,0.0,728.0,5.4
21,2015-01-22,131.0,131.0,0.0,0.0,758.0,6.1
22,2015-01-23,79.0,79.0,0.0,0.0,517.0,0.0
23,2015-01-24,116.0,116.0,0.0,0.0,806.0,5.2
24,2015-01-25,320.0,322.0,0.0,0.0,429.0,0.1
25,2015-01-26,163.0,163.0,0.0,0.0,986.0,8.2
26,2015-01-27,199.0,202.0,0.3,0.0,327.0,0.0
27,2015-01-28,242.0,246.0,0.1,0.0,979.0,6.6
28,2015-01-29,356.0,404.0,1.7,0.0,546.0,0.3
29,2015-01-30,311.0,331.0,0.5,0.0,352.0,0.0
30,2015-01-31,212.0,216.0,0.1,0.0,1047.0,6.8
31,2015-02-01,223.0,229.0,0.1,-999.0,696.0,1.4
32,2015-02-02,365.0,429.0,1.5,-999.0,477.0,0.3
33,2015-02-03,505.0,564.0,1.6,-999.0,950.0,8.6
34,2015-02-04,293.0,339.0,0.5,-999.0,1022.0,8.3
35,2015-02-05,306.0,398.0,1.2,-999.0,748.0,1.2
36,2015-02-06,295.0,752.0,6.1,-999.0,935.0,3.8
37,2015-02-07,245.0,875.0,8.5,-999.0,1202.0,9.9
38,2015-02-08,359.0,523.0,2.4,-999.0,352.0,0.0
39,2015-02-09,179.0,179.0,0.0,-999.0,544.0,0.0
40,2015-02-10,257.0,257.0,0.0,-999.0,1237.0,9.9
41,2015-02-11,194.0,194.0,0.0,-999.0,1304.0,10.0
42,2015-02-12,178.0,178.0,0.0,-999.0,1326.0,10.0
43,2015-02-13,368.0,416.0,1.2,-999.0,1335.0,10.0
44,2015-02-14,332.0,636.0,3.8,-999.0,1200.0,8.3
45,2015-02-15,411.0,741.0,3.7,-999.0,1378.0,7.6
46,2015-02-16,383.0,650.0,5.0,-999.0,1410.0,10.1
47,2015-02-17,164.0,165.0,0.0,-999.0,1379.0,10.2
48,2015-02-18,155.0,155.0,0.0,-999.0,1481.0,10.5
49,2015-02-19,152.0,152.0,0.0,-999.0,1472.0,10.5
50,2015-02-20,252.0,1110.0,9.4,-999.0,1504.0,10.5
51,2015-02-21,437.0,557.0,1.1,-999.0,657.0,1.4
52,2015-02-22,434.0,608.0,1.8,-999.0,1175.0,3.8
53,2015-02-23,298.0,301.0,0.2,-999.0,991.0,5.1
54,2015-02-24,582.0,657.0,1.6,-999.0,717.0,0.0
55,2015-02-25,359.0,435.0,1.9,-999.0,825.0,0.0
56,2015-02-26,304.0,-999.0,9.6,-999.0,1552.0,9.4
57,2015-02-27,541.0,1069.0,5.6,-999.0,689.0,1.5
58,2015-02-28,479.0,765.0,2.4,-999.0,1589.0,7.7
59,2015-03-01,280.0,280.0,0.0,-999.0,605.0,0.0
60,2015-03-02,465.0,690.0,2.4,-999.0,503.0,0.0
61,2015-03-03,374.0,1364.0,8.5,-999.0,1281.0,5.3
62,2015-03-04,-999.0,-999.0,2.8,-999.0,1042.0,0.8
63,2015-03-05,676.0,870.0,2.5,-999.0,772.0,0.0
64,2015-03-06,453.0,473.0,0.2,-999.0,1769.0,10.7
65,2015-03-07,543.0,1299.0,9.6,-999.0,1766.0,11.3
66,2015-03-08,489.0,1353.0,10.4,-999.0,1674.0,10.3
67,2015-03-09,239.0,1466.0,10.3,-999.0,1690.0,9.4
68,2015-03-10,566.0,1278.0,7.5,-999.0,1862.0,10.0
69,2015-03-11,497.0,1449.0,8.4,-999.0,748.0,0.0
70,2015-03-12,610.0,1044.0,4.7,-999.0,1794.0,8.0
71,2015-03-13,601.0,614.0,0.2,-999.0,1991.0,11.5
72,2015-03-14,292.0,292.0,0.0,-999.0,1984.0,11.4
73,2015-03-15,639.0,780.0,2.8,-999.0,2024.0,11.6
74,2015-03-16,-999.0,1433.0,9.1,-999.0,1818.0,8.2
75,2015-03-17,692.0,1422.0,8.1,-999.0,1010.0,1.4
76,2015-03-18,481.0,1427.0,10.0,-999.0,1574.0,6.4
77,2015-03-19,385.0,1642.0,11.0,-999.0,1722.0,6.5
78,2015-03-20,313.0,1539.0,11.1,-999.0,1974.0,11.9
79,2015-03-21,731.0,1193.0,5.7,-999.0,708.0,0.0
80,2015-03-22,641.0,934.0,3.5,-999.0,2056.0,8.0
81,2015-03-23,830.0,967.0,1.8,-999.0,2257.0,12.1
82,2015-03-24,809.0,1563.0,8.0,-999.0,1462.0,4.0
83,2015-03-25,669.0,1544.0,7.3,-999.0,1002.0,3.4
84,2015-03-26,198.0,199.0,0.0,-999.0,1722.0,1.6
85,2015-03-27,589.0,850.0,1.7,-999.0,1044.0,0.1
86,2015-03-28,787.0,1380.0,5.2,-999.0,2378.0,11.9
87,2015-03-29,348.0,349.0,0.0,-999.0,1228.0,1.8
88,2015-03-30,666.0,1157.0,3.3,-999.0,709.0,0.0
89,2015-03-31,560.0,656.0,1.1,-999.0,1538.0,3.5
90,2015-04-01,599.0,804.0,1.8,-999.0,841.0,0.0
91,2015-04-02,542.0,950.0,3.4,-999.0,526.0,0.0
92,2015-04-03,698.0,1630.0,5.4,-999.0,2458.0,10.7
93,2015-04-04,728.0,878.0,1.7,-999.0,1206.0,0.0
94,2015-04-05,657.0,1511.0,6.8,-999.0,1294.0,0.0
95,2015-04-06,706.0,1377.0,4.5,-999.0,1127.0,0.0
96,2015-04-07,433.0,2158.0,12.4,-999.0,2662.0,13.0
97,2015-04-08,968.0,1564.0,5.5,-999.0,2535.0,11.7
98,2015-04-09,881.0,1996.0,11.7,-999.0,2598.0,13.1
99,2015-04-10,599.0,2079.0,11.0,-999.0,-999.0,11.6
100,2015-04-11,762.0,812.0,0.6,-999.0,-999.0,4.6
101,2015-04-12,1030.0,1447.0,4.7,-999.0,-999.0,10.8
102,2015-04-13,1099.0,1594.0,5.6,-999.0,-999.0,3.8
103,2015-04-14,726.0,2097.0,10.2,-999.0,-999.0,11.7
104,2015-04-15,464.0,2269.0,12.4,-999.0,-999.0,12.7
105,2015-04-16,1000.0,1872.0,9.9,-999.0,1949.0,7.4
106,2015-04-17,1034.0,1088.0,0.5,-999.0,802.0,0.0
107,2015-04-18,819.0,2017.0,10.1,-999.0,-999.0,7.1
108,2015-04-19,373.0,2446.0,13.3,-999.0,-999.0,13.8
109,2015-04-20,386.0,2399.0,13.1,-999.0,-999.0,13.6
110,2015-04-21,326.0,2481.0,13.2,-999.0,-999.0,13.8
111,2015-04-22,496.0,2449.0,12.3,-999.0,-999.0,13.7
112,2015-04-23,1098.0,1892.0,5.6,-999.0,-999.0,2.4
113,2015-04-24,531.0,2440.0,12.6,-999.0,2949.0,13.1
114,2015-04-25,863.0,916.0,0.3,-999.0,1569.0,5.1
115,2015-04-26,944.0,1529.0,4.1,-999.0,1936.0,6.2
116,2015-04-27,729.0,2101.0,9.7,-999.0,2055.0,5.7
117,2015-04-28,823.0,900.0,1.1,-999.0,1352.0,0.0
118,2015-04-29,994.0,2217.0,10.7,-999.0,2848.0,13.1
119,2015-04-30,1063.0,1678.0,4.6,-999.0,2068.0,3.9
120,2015-05-01,649.0,655.0,0.0,-999.0,1059.0,0.0
121,2015-05-02,1066.0,1237.0,1.4,-999.0,1538.0,0.7
122,2015-05-03,630.0,633.0,0.0,-999.0,810.0,0.0
123,2015-05-04,953.0,1861.0,6.2,-999.0,1286.0,0.9
124,2015-05-05,669.0,691.0,0.2,-999.0,2014.0,5.2
125,2015-05-06,844.0,1572.0,4.1,-999.0,1025.0,1.0
126,2015-05-07,933.0,2232.0,9.9,-999.0,2966.0,10.0
127,2015-05-08,961.0,2281.0,8.0,-999.0,2294.0,8.0
128,2015-05-09,1181.0,1329.0,2.5,-999.0,1082.0,0.0
129,2015-05-10,813.0,2525.0,11.1,-999.0,2244.0,4.8
130,2015-05-11,1292.0,2277.0,12.6,-999.0,2845.0,13.1
131,2015-05-12,1424.0,2170.0,10.9,-999.0,2777.0,12.6
132,2015-05-13,755.0,2491.0,10.5,-999.0,2249.0,8.0
133,2015-05-14,977.0,2407.0,9.0,-999.0,1090.0,0.5
134,2015-05-15,925.0,2073.0,8.3,-999.0,1292.0,0.1
135,2015-05-16,907.0,2377.0,9.4,-999.0,3022.0,10.3
136,2015-05-17,1277.0,2206.0,7.4,-999.0,2422.0,6.6
137,2015-05-18,988.0,2604.0,12.1,-999.0,2787.0,10.3
138,2015-05-19,1302.0,1484.0,2.4,-999.0,977.0,0.1
139,2015-05-20,569.0,584.0,0.3,-999.0,1040.0,0.0
140,2015-05-21,1265.0,1739.0,5.2,-999.0,1850.0,0.0
141,2015-05-22,909.0,2762.0,12.9,-999.0,1387.0,0.0
142,2015-05-23,1562.0,1909.0,3.0,-999.0,1645.0,0.0
143,2015-05-24,838.0,857.0,0.1,-999.0,2104.0,0.9
144,2015-05-25,1139.0,1294.0,1.1,-999.0,1482.0,1.3
145,2015-05-26,990.0,1383.0,2.9,-999.0,1553.0,0.0
146,2015-05-27,1112.0,1136.0,0.2,-999.0,2076.0,0.1
147,2015-05-28,1192.0,2552.0,9.5,-999.0,3364.0,14.7
148,2015-05-29,1272.0,1784.0,4.8,-999.0,2634.0,8.6
149,2015-05-30,1105.0,1271.0,1.9,-999.0,1932.0,2.4
150,2015-05-31,-999.0,2017.0,7.8,-999.0,2274.0,6.0
151,2015-06-01,1187.0,1433.0,3.0,-999.0,2347.0,7.0
152,2015-06-02,1490.0,2129.0,7.7,-999.0,2429.0,6.8
153,2015-06-03,1267.0,2427.0,10.6,-999.0,2718.0,8.8
154,2015-06-04,525.0,2941.0,15.0,-999.0,3358.0,14.3
155,2015-06-05,716.0,2959.0,15.1,-999.0,2319.0,8.9
156,2015-06-06,-999.0,2629.0,10.5,-999.0,1748.0,5.5
157,2015-06-07,-999.0,1981.0,6.3,-999.0,2950.0,10.2
158,2015-06-08,534.0,556.0,0.6,-999.0,1567.0,1.9
159,2015-06-09,654.0,660.0,0.1,-999.0,3151.0,11.4
160,2015-06-10,1406.0,1447.0,0.0,-999.0,3113.0,13.6
161,2015-06-11,-999.0,1524.0,2.3,-999.0,2374.0,7.1
162,2015-06-12,942.0,2813.0,12.9,-999.0,3040.0,12.4
163,2015-06-13,-999.0,2372.0,10.1,-999.0,2160.0,4.7
164,2015-06-14,1171.0,2689.0,11.5,-999.0,1928.0,5.6
165,2015-06-15,-999.0,2333.0,10.2,-999.0,990.0,0.0
166,2015-06-16,-999.0,-999.0,-999.0,-999.0,1129.0,0.0
167,2015-06-17,665.0,2991.0,12.3,-999.0,1714.0,1.4
168,2015-06-18,511.0,528.0,0.3,-999.0,1090.0,0.2
169,2015-06-19,1083.0,1148.0,0.4,-999.0,885.0,0.1
170,2015-06-20,1034.0,1425.0,2.6,-999.0,983.0,0.0
171,2015-06-21,885.0,914.0,0.3,-999.0,1375.0,0.0
172,2015-06-22,875.0,929.0,1.2,-999.0,2199.0,6.3
173,2015-06-23,907.0,1337.0,2.7,-999.0,1824.0,1.9
174,2015-06-24,-999.0,1988.0,6.7,-999.0,2668.0,6.6
175,2015-06-25,1259.0,2442.0,11.3,-999.0,2419.0,8.2
176,2015-06-26,1221.0,2346.0,7.8,-999.0,2314.0,4.2
177,2015-06-27,907.0,1158.0,2.3,-999.0,864.0,0.5
178,2015-06-28,885.0,2753.0,11.7,-999.0,2159.0,3.5
179,2015-06-29,-999.0,2667.0,9.8,-999.0,1681.0,4.6
180,2015-06-30,519.0,2937.0,12.6,-999.0,3233.0,13.3
181,2015-07-01,513.0,2972.0,15.1,-999.0,3429.0,15.7
182,2015-07-02,536.0,2956.0,15.1,-999.0,3018.0,11.8
183,2015-07-03,921.0,2753.0,13.3,-999.0,1777.0,6.8
184,2015-07-04,827.0,2749.0,12.7,-999.0,2523.0,10.4
185,2015-07-05,831.0,2767.0,13.6,-999.0,3190.0,13.5
186,2015-07-06,668.0,2818.0,12.0,963.0,2717.0,9.5
187,2015-07-07,963.0,2647.0,11.8,792.0,3103.0,13.2
188,2015-07-08,1002.0,2018.0,5.5,754.0,754.0,0.0
189,2015-07-09,1099.0,1615.0,4.1,-999.0,1215.0,1.0
190,2015-07-10,425.0,3053.0,15.2,316.0,3395.0,15.4
191,2015-07-11,932.0,2709.0,12.8,1169.0,2427.0,9.3
192,2015-07-12,-999.0,2425.0,10.2,1007.0,2353.0,7.6
193,2015-07-13,830.0,894.0,0.4,730.0,730.0,0.0
194,2015-07-14,928.0,1109.0,2.0,-999.0,1852.0,3.5
195,2015-07-15,1349.0,1843.0,3.8,787.0,3045.0,11.4
196,2015-07-16,817.0,2773.0,13.3,-999.0,1978.0,5.3
197,2015-07-17,1102.0,2483.0,9.6,751.0,2349.0,8.8
198,2015-07-18,1010.0,1810.0,7.4,-999.0,1927.0,7.4
199,2015-07-19,853.0,1216.0,3.7,1074.0,2191.0,8.1
200,2015-07-20,1219.0,1511.0,3.7,-999.0,2319.0,5.0
201,2015-07-21,809.0,2508.0,11.2,-999.0,-999.0,-999.0
202,2015-07-22,648.0,2297.0,10.0,-999.0,1505.0,6.4
203,2015-07-23,1202.0,1600.0,3.0,-999.0,2273.0,5.8
204,2015-07-24,808.0,2604.0,12.5,-999.0,1974.0,5.8
205,2015-07-25,765.0,2408.0,10.0,-999.0,1663.0,2.6
206,2015-07-26,738.0,2698.0,10.2,-999.0,2549.0,8.1
207,2015-07-27,974.0,1406.0,3.2,-999.0,-999.0,0.6
208,2015-07-28,1022.0,1317.0,1.9,-999.0,1933.0,1.8
209,2015-07-29,703.0,894.0,2.8,-999.0,1473.0,2.1
210,2015-07-30,943.0,1732.0,6.5,-999.0,2407.0,2.9
211,2015-07-31,598.0,2775.0,13.7,506.0,3106.0,12.8
212,2015-08-01,1053.0,1149.0,1.3,982.0,1055.0,2.0
213,2015-08-02,777.0,2217.0,8.8,-999.0,1604.0,3.4
214,2015-08-03,471.0,2690.0,14.1,813.0,2872.0,10.0
215,2015-08-04,804.0,2138.0,9.4,839.0,2032.0,7.8
216,2015-08-05,647.0,2524.0,11.2,445.0,2958.0,13.8
217,2015-08-06,685.0,2444.0,12.5,847.0,-999.0,8.1
218,2015-08-07,631.0,2555.0,12.3,1035.0,1613.0,6.1
219,2015-08-08,748.0,2341.0,11.9,837.0,1438.0,4.8
220,2015-08-09,737.0,2351.0,11.5,540.0,2022.0,8.2
221,2015-08-10,732.0,1935.0,8.6,930.0,2324.0,8.4
222,2015-08-11,1008.0,2262.0,9.5,-999.0,-999.0,2.3
223,2015-08-12,723.0,2326.0,11.3,911.0,1941.0,8.1
224,2015-08-13,874.0,2050.0,10.6,710.0,2599.0,11.1
225,2015-08-14,1036.0,1950.0,7.9,1059.0,1929.0,6.6
226,2015-08-15,965.0,1687.0,4.4,-999.0,1534.0,3.4
227,2015-08-16,318.0,319.0,0.0,1032.0,1032.0,0.0
228,2015-08-17,323.0,327.0,0.0,850.0,850.0,0.0
229,2015-08-18,991.0,1368.0,2.9,-999.0,1374.0,0.7
230,2015-08-19,1165.0,1648.0,4.5,959.0,983.0,0.0
231,2015-08-20,836.0,922.0,0.8,810.0,813.0,0.1
232,2015-08-21,974.0,1363.0,2.7,1012.0,1170.0,1.6
233,2015-08-22,715.0,2036.0,11.0,1241.0,1941.0,6.6
234,2015-08-23,548.0,2201.0,10.2,903.0,1546.0,4.9
235,2015-08-24,818.0,1333.0,3.3,1122.0,1832.0,4.6
236,2015-08-25,984.0,1367.0,4.2,-999.0,1488.0,1.5
237,2015-08-26,431.0,2265.0,12.8,388.0,2653.0,13.3
238,2015-08-27,757.0,1976.0,10.1,546.0,2565.0,11.8
239,2015-08-28,644.0,697.0,0.5,669.0,2373.0,12.3
240,2015-08-29,385.0,2043.0,10.3,279.0,2550.0,13.2
241,2015-08-30,318.0,2152.0,12.6,268.0,2618.0,13.0
242,2015-08-31,522.0,1805.0,10.2,474.0,2274.0,10.0
243,2015-09-01,655.0,1331.0,5.8,633.0,1720.0,5.8
244,2015-09-02,730.0,1656.0,7.4,786.0,795.0,0.1
245,2015-09-03,761.0,863.0,1.1,810.0,819.0,0.1
246,2015-09-04,825.0,1335.0,6.2,-999.0,1360.0,1.0
247,2015-09-05,603.0,1384.0,6.1,830.0,830.0,0.0
248,2015-09-06,838.0,1080.0,2.2,-999.0,1163.0,0.1
249,2015-09-07,570.0,599.0,0.2,-999.0,1896.0,5.7
250,2015-09-08,860.0,1261.0,2.6,-999.0,2279.0,11.5
251,2015-09-09,723.0,1510.0,6.6,-999.0,1623.0,4.5
252,2015-09-10,575.0,1706.0,9.7,-999.0,1839.0,5.6
253,2015-09-11,650.0,1790.0,10.0,759.0,1515.0,5.3
254,2015-09-12,583.0,1355.0,6.1,348.0,2258.0,12.2
255,2015-09-13,599.0,1367.0,5.3,794.0,1372.0,5.9
256,2015-09-14,672.0,812.0,1.5,465.0,525.0,1.3
257,2015-09-15,757.0,1136.0,2.5,-999.0,1508.0,4.6
258,2015-09-16,655.0,686.0,0.3,755.0,1324.0,4.3
259,2015-09-17,559.0,626.0,1.0,529.0,1370.0,5.8
260,2015-09-18,576.0,869.0,2.9,-999.0,1402.0,4.7
261,2015-09-19,574.0,1260.0,6.8,876.0,898.0,0.3
262,2015-09-20,701.0,958.0,3.4,-999.0,1333.0,0.7
263,2015-09-21,464.0,1587.0,9.4,198.0,2066.0,12.1
264,2015-09-22,659.0,841.0,2.7,927.0,1118.0,3.2
265,2015-09-23,588.0,631.0,0.4,759.0,831.0,0.4
266,2015-09-24,708.0,800.0,1.6,-999.0,1453.0,2.5
267,2015-09-25,716.0,1056.0,3.2,706.0,1726.0,6.6
268,2015-09-26,659.0,682.0,0.0,399.0,1969.0,9.3
269,2015-09-27,526.0,1158.0,5.7,414.0,2033.0,11.5
270,2015-09-28,610.0,1221.0,4.7,485.0,2040.0,10.3
271,2015-09-29,574.0,1332.0,6.3,211.0,1923.0,11.0
272,2015-09-30,250.0,1611.0,11.1,264.0,1998.0,11.2
273,2015-10-01,213.0,1577.0,11.2,-999.0,-999.0,11.5
274,2015-10-02,197.0,1551.0,11.1,426.0,1546.0,7.4
275,2015-10-03,598.0,1344.0,7.7,726.0,1436.0,6.2
276,2015-10-04,192.0,192.0,0.0,514.0,762.0,3.7
277,2015-10-05,451.0,1235.0,6.9,721.0,1327.0,4.8
278,2015-10-06,557.0,955.0,4.4,673.0,881.0,2.3
279,2015-10-07,563.0,589.0,0.3,490.0,490.0,0.0
280,2015-10-08,533.0,979.0,4.0,1124.0,1276.0,2.0
281,2015-10-09,669.0,1073.0,4.2,319.0,1624.0,10.6
282,2015-10-10,231.0,231.0,0.0,741.0,1552.0,7.5
283,2015-10-11,334.0,1250.0,9.1,976.0,1085.0,1.6
284,2015-10-12,305.0,1281.0,9.4,200.0,1626.0,10.4
285,2015-10-13,596.0,975.0,4.8,323.0,323.0,0.0
286,2015-10-14,222.0,233.0,0.5,787.0,1168.0,3.8
287,2015-10-15,135.0,135.0,0.0,751.0,1007.0,3.3
288,2015-10-16,175.0,175.0,0.0,961.0,1477.0,5.6
289,2015-10-17,439.0,474.0,0.4,637.0,990.0,2.5
290,2015-10-18,266.0,266.0,0.0,444.0,444.0,0.0
291,2015-10-19,385.0,460.0,0.6,592.0,807.0,2.7
292,2015-10-20,226.0,226.0,0.0,169.0,1467.0,10.5
293,2015-10-21,371.0,375.0,0.0,147.0,1437.0,10.6
294,2015-10-22,421.0,461.0,0.6,262.0,1278.0,8.2
295,2015-10-23,481.0,719.0,2.3,174.0,1396.0,9.4
296,2015-10-24,-999.0,-999.0,-999.0,310.0,1309.0,9.3
297,2015-10-25,270.0,273.0,0.0,571.0,865.0,5.6
298,2015-10-26,450.0,964.0,7.3,-999.0,-999.0,-999.0
299,2015-10-27,416.0,620.0,4.4,205.0,1306.0,9.5
300,2015-10-28,337.0,356.0,0.3,459.0,846.0,4.4
301,2015-10-29,199.0,199.0,0.0,802.0,1014.0,3.6
302,2015-10-30,352.0,412.0,1.3,130.0,1257.0,9.7
303,2015-10-31,202.0,930.0,8.7,130.0,1234.0,10.0
304,2015-11-01,159.0,953.0,9.3,123.0,1266.0,10.0
305,2015-11-02,140.0,988.0,9.3,-999.0,-999.0,9.9
306,2015-11-03,198.0,863.0,8.0,209.0,980.0,6.8
307,2015-11-04,293.0,723.0,4.8,418.0,819.0,5.1
308,2015-11-05,288.0,663.0,4.9,185.0,1118.0,8.3
309,2015-11-06,380.0,485.0,1.6,170.0,989.0,6.4
310,2015-11-07,185.0,185.0,0.0,319.0,774.0,4.8
311,2015-11-08,292.0,784.0,7.6,206.0,1007.0,9.2
312,2015-11-09,299.0,310.0,0.4,335.0,475.0,1.9
313,2015-11-10,201.0,202.0,0.0,284.0,846.0,5.8
314,2015-11-11,245.0,704.0,6.0,-999.0,-999.0,-999.0
315,2015-11-12,318.0,367.0,1.5,159.0,979.0,9.0
316,2015-11-13,-999.0,-999.0,-999.0,348.0,773.0,5.6
317,2015-11-14,336.0,480.0,2.3,452.0,766.0,7.2
318,2015-11-15,117.0,118.0,0.0,221.0,231.0,0.2
319,2015-11-16,152.0,736.0,7.9,375.0,888.0,8.5
320,2015-11-17,116.0,116.0,0.0,303.0,315.0,0.2
321,2015-11-18,275.0,333.0,1.7,107.0,951.0,9.0
322,2015-11-19,127.0,127.0,0.0,388.0,762.0,6.8
323,2015-11-20,73.0,74.0,0.0,192.0,207.0,0.0
324,2015-11-21,266.0,371.0,2.3,389.0,405.0,0.2
325,2015-11-22,240.0,368.0,2.5,379.0,379.0,0.0
326,2015-11-23,251.0,362.0,1.7,364.0,962.0,6.4
327,2015-11-24,299.0,528.0,4.7,172.0,941.0,8.7
328,2015-11-25,136.0,136.0,0.0,396.0,411.0,0.1
329,2015-11-26,130.0,130.0,0.0,332.0,332.0,0.0
330,2015-11-27,249.0,249.0,0.0,150.0,890.0,8.9
331,2015-11-28,117.0,117.0,0.0,268.0,274.0,0.3
332,2015-11-29,100.0,100.0,0.0,296.0,307.0,0.0
333,2015-11-30,88.0,90.0,0.0,156.0,246.0,0.5
334,2015-12-01,103.0,103.0,0.0,178.0,223.0,0.0
335,2015-12-02,129.0,130.0,0.0,190.0,830.0,8.6
336,2015-12-03,226.0,232.0,0.2,104.0,752.0,8.6
337,2015-12-04,125.0,131.0,0.3,305.0,634.0,6.0
338,2015-12-05,309.0,363.0,1.2,105.0,781.0,8.4
339,2015-12-06,157.0,525.0,6.3,102.0,784.0,8.6
340,2015-12-07,141.0,489.0,6.9,102.0,772.0,8.5
341,2015-12-08,209.0,427.0,4.4,328.0,653.0,5.0
342,2015-12-09,116.0,117.0,0.0,246.0,246.0,0.0
343,2015-12-10,163.0,163.0,0.0,99.0,785.0,8.5
344,2015-12-11,242.0,262.0,0.4,-999.0,-999.0,7.3
345,2015-12-12,34.0,35.0,0.0,286.0,582.0,6.3
346,2015-12-13,98.0,99.0,0.0,145.0,719.0,7.6
347,2015-12-14,168.0,168.0,0.0,99.0,737.0,8.4
348,2015-12-15,216.0,217.0,0.0,201.0,473.0,3.6
349,2015-12-16,149.0,149.0,0.0,176.0,179.0,0.0
350,2015-12-17,122.0,122.0,0.0,403.0,650.0,4.9
351,2015-12-18,115.0,115.0,0.0,238.0,245.0,0.1
352,2015-12-19,206.0,212.0,0.5,164.0,680.0,6.8
353,2015-12-20,147.0,436.0,5.6,95.0,710.0,8.4
354,2015-12-21,103.0,122.0,1.1,292.0,312.0,0.9
355,2015-12-22,228.0,325.0,2.6,142.0,673.0,7.0
356,2015-12-23,176.0,263.0,2.6,95.0,729.0,8.4
357,2015-12-24,283.0,327.0,1.8,194.0,662.0,6.2
358,2015-12-25,247.0,315.0,1.8,130.0,718.0,8.4
359,2015-12-26,158.0,431.0,7.0,101.0,726.0,8.4
360,2015-12-27,219.0,422.0,5.9,136.0,739.0,8.4
361,2015-12-28,173.0,469.0,6.8,99.0,734.0,8.4
362,2015-12-29,108.0,108.0,0.0,96.0,747.0,8.1
363,2015-12-30,70.0,70.0,0.0,97.0,764.0,8.4
364,2015-12-31,105.0,109.0,0.4,257.0,296.0,1.7
365,2016-01-01,188.0,190.0,0.0,-999.0,-999.0,-999.0
366,2016-01-02,200.0,201.0,0.0,-999.0,-999.0,-999.0
367,2016-01-03,156.0,156.0,0.0,-999.0,-999.0,-999.0
368,2016-01-04,193.0,195.0,0.0,-999.0,-999.0,-999.0
369,2016-01-05,169.0,169.0,0.0,-999.0,-999.0,-999.0
370,2016-01-06,188.0,188.0,0.0,-999.0,-999.0,-999.0
371,2016-01-07,205.0,213.0,0.3,-999.0,-999.0,-999.0
372,2016-01-08,246.0,388.0,3.7,-999.0,-999.0,-999.0
373,2016-01-09,128.0,128.0,0.0,-999.0,-999.0,-999.0
374,2016-01-10,86.0,87.0,0.0,-999.0,-999.0,-999.0
375,2016-01-11,138.0,139.0,0.0,-999.0,-999.0,-999.0
376,2016-01-12,124.0,124.0,0.0,-999.0,-999.0,-999.0
377,2016-01-13,98.0,99.0,0.0,-999.0,-999.0,-999.0
378,2016-01-14,142.0,582.0,6.3,-999.0,-999.0,-999.0
379,2016-01-15,71.0,74.0,0.0,-999.0,-999.0,-999.0
380,2016-01-16,280.0,304.0,0.6,-999.0,-999.0,-999.0
381,2016-01-17,272.0,310.0,0.6,-999.0,-999.0,-999.0
382,2016-01-18,314.0,429.0,1.7,-999.0,-999.0,-999.0
383,2016-01-19,180.0,180.0,0.0,-999.0,-999.0,-999.0
384,2016-01-20,388.0,463.0,1.3,-999.0,-999.0,-999.0
385,2016-01-21,316.0,574.0,4.3,-999.0,-999.0,-999.0
386,2016-01-22,259.0,846.0,7.8,-999.0,-999.0,-999.0
387,2016-01-23,135.0,135.0,0.0,-999.0,-999.0,-999.0
388,2016-01-24,298.0,309.0,0.2,-999.0,-999.0,-999.0
389,2016-01-25,251.0,251.0,0.1,-999.0,-999.0,-999.0
390,2016-01-26,233.0,575.0,5.8,-999.0,-999.0,-999.0
391,2016-01-27,326.0,351.0,0.5,-999.0,-999.0,-999.0
392,2016-01-28,140.0,140.0,0.0,-999.0,-999.0,-999.0
393,2016-01-29,148.0,761.0,8.7,-999.0,-999.0,-999.0
394,2016-01-30,264.0,301.0,1.3,-999.0,-999.0,-999.0
395,2016-01-31,222.0,222.0,0.0,-999.0,-999.0,-999.0
396,2016-02-01,123.0,123.0,0.0,-999.0,-999.0,-999.0
397,2016-02-02,193.0,194.0,0.0,-999.0,-999.0,-999.0
